HumanGeneID,MouseOrthologGeneID,Symbol,Synonyms,Description,MitoCarta3.0_List,MitoCarta3.0_Evidence,MitoCarta3.0_SubMitoLocalization,MitoCarta3.0_MitoPathways,TrainingDataset,MitoCarta2.0_Score,MitoCarta2.0_FDR,MitoCarta2.0_List,MitoCarta2.0_Evidence,EnsemblGeneID_mapping_version_20200130,UniProt,ProteinLength,TargetP_Score,MitoDomain_Score,CoexpressionGnfN50_Score,PGC_Induction_Score,YeastMitoHomolog_Score,RickettsiaHomolog_Score,MSMS_Score,hg19_Chromosome,hg19_Start,hg19_Stop,MSMS_NUM_TISSUES,MSMS_NUM_PEPTIDES_UNIQUE,MSMS_NUM_SPECTRA,MSMS_TOTAL_INTENSITY,MSMS_PERCENT_COVERAGE,Tissues,cerebrum_total_peak_intensity_log10,cerebellum_total_peak_intensity_log10,brainstem_total_peak_intensity_log10,spinalcord_total_peak_intensity_log10,kidney_total_peak_intensity_log10,liver_total_peak_intensity_log10,heart_total_peak_intensity_log10,skeletalmuscle_total_peak_intensity_log10,adipose_total_peak_intensity_log10,smallintestine_total_peak_intensity_log10,largeintestine_total_peak_intensity_log10,stomach_total_peak_intensity_log10,placenta_total_peak_intensity_log10,testis_total_peak_intensity_log10,HPA_Main_Location_2020 (Reliability)
55349,218865.0,CHDH,-,choline dehydrogenase,MitoCarta3.0,"APEX_matrix, targetP signal+, mito protein domain, coexpression, MS/MS++",MIM,"Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Vitamin metabolism > Folate and 1-C metabolism | Metabolism > Electron carriers > Q-linked reactions, other",Tmito,16.4719,0.0,1.0,"APEX_matrix, targetP signal+, mito protein domain, coexpression, MS/MS++",ENSG00000016391,Q8NE62,594,1.0,SharedDomain,14.0,,NoMitoHomolog,NoHomolog,50-75pure,chr3,53850323.0,53880420.0,9.0,43.0,926.0,72100000000.0,73.0,"spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",,,,7.6,10.5,10.0,,,9.5,10.2,9.7,8.8,9.7,9.5,
78988,67840.0,MRPL57,MRP63|bMRP63,mitochondrial ribosomal protein L57,MitoCarta3.0,"literature, APEX_matrix, targetP signal, mito protein domain+, coexpression, MS/MS+",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,16.449,0.0,1.0,"literature, APEX_matrix, targetP signal, mito protein domain+, coexpression, MS/MS+",ENSG00000173141,Q9BQC6,102,2.0,MitoDomain,10.0,,NoMitoHomolog,NoHomolog,25-50pure,chr13,21750371.0,21753220.0,9.0,5.0,38.0,1000000000.0,37.0,"cerebrum, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, placenta, testis",7.9,,,7.3,7.9,8.0,,,7.8,8.2,8.4,,8.3,7.9,Mitochondria (Supported)
414919,223665.0,C8orf82,-,chromosome 8 open reading frame 82,MitoCarta3.0,"APEX_matrix, targetP signal, coexpression+, MS/MS++",Matrix,0,Tmito,16.4463,0.0,1.0,"APEX_matrix, targetP signal, coexpression+, MS/MS++",ENSG00000213563,Q6P1X6,216,2.0,,34.0,0.44,NoMitoHomolog,NoHomolog,75-100pure,chr8,145751602.0,145754458.0,14.0,13.0,256.0,6010000000.0,82.0,all 14,8.3,8.1,8.7,8.4,9.0,8.7,8.7,8.1,9.1,8.2,8.4,8.5,7.8,8.9,Nucleoplasm (Approved)
124454,67417.0,EARS2,COXPD12|MSE1|gluRS|mtGlnRS,"glutamyl-tRNA synthetase 2, mitochondrial",MitoCarta3.0,"literature, APEX_matrix, GFP, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression",Matrix,Mitochondrial central dogma > Translation > mt-tRNA synthetases,Tmito,16.3581,0.0,1.0,"literature, APEX_matrix, GFP, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression",ENSG00000103356,Q5JPH6,523,2.0,SharedDomain,8.0,,OrthologMitoHighConf,Homolog,0-25ambig,chr16,23533333.0,23568696.0,3.0,9.0,15.0,198000000.0,23.0,"adipose, largeintestine, placenta",,,,,,,,,7.7,,7.3,,8.1,,Mitochondria (Supported)
9380,76238.0,GRHPR,GLXR|GLYD|PH2,glyoxylate and hydroxypyruvate reductase,MitoCarta3.0,"APEX_matrix, targetP signal, yeast mito homolog, mito protein domain, coexpression, MS/MS++",Matrix,Metabolism > Amino acid metabolism > Glyoxylate metabolism,Tmito,16.3466,0.0,1.0,"APEX_matrix, targetP signal, yeast mito homolog, mito protein domain, coexpression, MS/MS++",ENSG00000137106,Q9UBQ7,328,3.0,SharedDomain,10.0,,HomologMitoHighConf,NoHomolog,50-75pure,chr9,37422706.0,37436986.0,13.0,20.0,159.0,6390000000.0,59.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, skeletalmuscle, adipose, largeintestine, stomach, placenta, testis",7.6,7.3,8.8,7.5,9.4,8.7,7.8,8.2,9.0,,8.1,8.3,8.9,8.7,Cytosol (Approved)
123263,69606.0,MTFMT,COXPD15|FMT1|MC1DN27,mitochondrial methionyl-tRNA formyltransferase,MitoCarta3.0,"literature, APEX_matrix, targetP signal+, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression",Matrix,Mitochondrial central dogma > Translation > fMet processing | Metabolism > Vitamin metabolism > Folate and 1-C metabolism,Tmito,16.2791,0.0,1.0,"literature, APEX_matrix, targetP signal+, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression",ENSG00000103707,Q96DP5,389,1.0,SharedDomain,9.0,,OrthologMitoHighConf,Homolog,,chr15,65293849.0,65321977.0,,,,,,,,,,,,,,,,,,,,,Nucleoplasm (Approved)
79810,68927.0,PTCD2,-,pentatricopeptide repeat domain 2,MitoCarta3.0,"literature, mito protein domain+, induction, coexpression, MS/MS",Matrix,Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing,Tmito,16.2788,0.0,1.0,"literature, mito protein domain+, induction, coexpression, MS/MS",ENSG00000049883,Q8WV60,388,4.0,MitoDomain,13.0,2.2,NoMitoHomolog,NoHomolog,25-50ambig,chr5,71616193.0,71655180.0,3.0,14.0,22.0,230000000.0,33.0,"smallintestine, largeintestine, placenta",,,,,,,,,,7.2,8.2,,7.6,,
55862,52665.0,ECHDC1,HEL-S-76|MMCD|dJ351K20.2,ethylmalonyl-CoA decarboxylase 1,MitoCarta3.0,"yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression, MS/MS+",unknown,Metabolism > Lipid metabolism,Tnon_mito,16.2579,0.0,1.0,"yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression, MS/MS+",ENSG00000093144,Q9NTX5,307,,SharedDomain,16.0,,OrthologMitoLowConf,Homolog,75-100ambig,chr6,127609856.0,127664754.0,7.0,20.0,48.0,2250000000.0,79.0,"brainstem, spinalcord, liver, adipose, largeintestine, placenta, testis",,,7.8,7.3,,7.8,,,9.3,,7.5,,7.1,8.2,Vesicles (Approved)
23438,70791.0,HARS2,HARSL|HARSR|HO3|HisRS|PRLTS2,"histidyl-tRNA synthetase 2, mitochondrial",MitoCarta3.0,"literature, APEX_matrix, GFP, targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS+",Matrix,Mitochondrial central dogma > Translation > mt-tRNA synthetases,Tmito,16.1202,0.001,1.0,"literature, APEX_matrix, GFP, targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS+",ENSG00000112855,P49590,506,2.0,SharedDomain,10.0,,HomologMitoLowConf,Homolog,25-50pure,chr5,140071010.0,140078903.0,8.0,24.0,56.0,790000000.0,43.0,"cerebellum, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",,5.8,,,,,,7.0,7.7,7.9,7.8,6.9,8.7,7.5,Cytosol (Approved)
4697,17992.0,NDUFA4,CI-9k|CI-MLRQ|COXFA4|MLRQ,NDUFA4 mitochondrial complex associated,MitoCarta3.0,"literature, mito protein domain, coexpression++, MS/MS++",MIM,OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits,Tmito,16.014,0.001,1.0,"literature, mito protein domain, coexpression++, MS/MS++",ENSG00000189043,O00483,81,,SharedDomain,47.0,,NoMitoHomolog,NoHomolog,75-100pure,chr7,10971579.0,10979813.0,14.0,17.0,1532.0,170000000000.0,99.0,all 14,10.2,10.1,10.1,9.7,10.6,10.1,10.0,9.3,10.0,10.2,9.9,10.0,9.8,9.4,Mitochondria (Supported)
51079,67184.0,NDUFA13,B16.6|CDA016|CGI-39|GRIM-19|GRIM19|MC1DN28,NADH:ubiquinone oxidoreductase subunit A13,MitoCarta3.0,"literature, APEX_IMS, mito protein domain, coexpression++, MS/MS++",MIM,OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits,Tmito,16.014,0.001,1.0,"literature, APEX_IMS, mito protein domain, coexpression++, MS/MS++",ENSG00000186010,Q9P0J0,144,,SharedDomain,40.0,,NoMitoHomolog,NoHomolog,75-100pure,chr19,19627018.0,19639013.0,14.0,20.0,744.0,113000000000.0,75.0,all 14,10.0,9.8,10.2,9.9,10.2,9.7,9.9,9.4,9.8,9.9,10.0,10.0,9.7,9.7,Mitochondria (Supported)
128240,246703.0,NAXE,AIBP|APOA1BP|PEBEL|YJEFN1,NAD(P)HX epimerase,MitoCarta3.0,"APEX_matrix, targetP signal, mito protein domain, coexpression, MS/MS++",Matrix,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Tmito,16.0079,0.001,1.0,"APEX_matrix, targetP signal, mito protein domain, coexpression, MS/MS++",ENSG00000163382,Q8NCW5,288,2.0,SharedDomain,10.0,,HomologMitoLowConf,NoHomolog,50-75pure,chr1,156561557.0,156564091.0,14.0,13.0,320.0,17500000000.0,54.0,all 14,9.4,9.2,9.5,9.1,8.9,9.2,8.6,8.3,9.0,8.7,8.8,8.5,9.2,9.2,Nucleoplasm (Enhanced)
8834,216821.0,TMEM11,C17orf35|PM1|PMI,transmembrane protein 11,MitoCarta3.0,"GFP, targetP signal, mito protein domain+, induction, coexpression, MS/MS",MIM,Mitochondrial dynamics and surveillance,Tmito,15.95,0.001,1.0,"GFP, targetP signal, mito protein domain+, induction, coexpression, MS/MS",ENSG00000178307,P17152,192,3.0,MitoDomain,13.0,0.53,NoMitoHomolog,NoHomolog,25-50ambig,chr17,21101262.0,21117908.0,14.0,13.0,237.0,8310000000.0,48.0,all 14,9.2,8.9,9.2,8.6,8.6,8.5,8.1,8.6,8.7,7.7,9.0,8.5,8.8,8.4,Mitochondria (Supported)
83642,223776.0,SELENOO,SELO,selenoprotein O,MitoCarta3.0,"targetP signal+, yeast mito homolog, mito protein domain+, coexpression",Matrix,Metabolism > Detoxification > Selenoproteins,Tnon_mito,15.9471,0.001,1.0,"targetP signal+, yeast mito homolog, mito protein domain+, coexpression",ENSG00000073169,Q9BVL4,669,1.0,MitoDomain,7.0,,HomologMitoHighConf,NoHomolog,0-25ambig,chr22,50639407.0,50656045.0,9.0,7.0,35.0,357000000.0,14.0,"spinalcord, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",,,,7.5,,8.2,,6.7,7.2,6.8,8.0,7.3,6.6,6.8,
162417,217214.0,NAGS,AGAS|ARGA,N-acetylglutamate synthase,MitoCarta3.0,"literature, targetP signal, yeast mito homolog++, mito protein domain+, MS/MS",Matrix,Metabolism > Amino acid metabolism > Urea cycle,Tmito,15.9375,0.003,1.0,"literature, targetP signal, yeast mito homolog++, mito protein domain+, MS/MS",ENSG00000161653,Q8N159,534,3.0,MitoDomain,4.0,,OrthologMitoHighConf,NoHomolog,0-25pure,chr17,42082031.0,42086436.0,1.0,8.0,12.0,173000000.0,20.0,liver,,,,,,8.2,,,,,,,,,Mitochondria (Supported)
3295,15488.0,HSD17B4,DBP|MFE-2|MFP-2|MPF-2|PRLTS1|SDR8C1,hydroxysteroid 17-beta dehydrogenase 4,MitoCarta3.0,"Rickettsial homolog, mito protein domain+, induction, coexpression",unknown,Metabolism > Lipid metabolism,Tpossible_mito,15.9229,0.003,1.0,"Rickettsial homolog, mito protein domain+, induction, coexpression",ENSG00000133835,P51659,761,4.0,MitoDomain,12.0,0.69,NoMitoHomolog,Homolog,50-75crude,chr5,118788137.0,118878030.0,6.0,44.0,541.0,26500000000.0,67.0,"kidney, liver, adipose, largeintestine, stomach, testis",,,,,10.0,10.2,,,9.2,,7.4,7.6,,8.9,Peroxisomes (Enhanced)
55471,73694.0,NDUFAF7,C2orf56|MidA|PRO1853,NADH:ubiquinone oxidoreductase complex assembly factor 7,MitoCarta3.0,"APEX_matrix, GFP, targetP signal, Rickettsial homolog, mito protein domain+, coexpression, MS/MS",MIM,OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,15.9113,0.003,1.0,"APEX_matrix, GFP, targetP signal, Rickettsial homolog, mito protein domain+, coexpression, MS/MS",ENSG00000003509,Q7L592,441,3.0,MitoDomain,9.0,,NoMitoHomolog,Ortholog,25-50ambig,chr2,37458773.0,37476303.0,9.0,14.0,40.0,639000000.0,39.0,"cerebrum, brainstem, spinalcord, kidney, adipose, largeintestine, stomach, placenta, testis",7.3,,7.7,7.8,7.9,,,,7.9,,7.9,7.6,8.2,7.9,
4942,18242.0,OAT,GACR|HOGA|OATASE|OKT,ornithine aminotransferase,MitoCarta3.0,"literature, APEX_matrix, targetP signal+, mito protein domain, coexpression, MS/MS++",Matrix,Metabolism > Amino acid metabolism > Proline metabolism,Tmito,15.9076,0.003,1.0,"literature, APEX_matrix, targetP signal+, mito protein domain, coexpression, MS/MS++",ENSG00000065154,P04181,439,1.0,SharedDomain,6.0,,NoMitoHomolog,NoHomolog,75-100pure,chr10,126085871.0,126107545.0,14.0,36.0,1279.0,130000000000.0,78.0,all 14,8.9,8.3,8.6,8.9,9.2,10.4,8.9,8.8,9.4,10.9,9.7,9.5,10.0,9.5,Mitochondria (Supported)
54534,28028.0,MRPL50,MRP-L50,mitochondrial ribosomal protein L50,MitoCarta3.0,"literature, APEX_matrix, targetP signal, mito protein domain+, coexpression+, MS/MS",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,15.8783,0.003,1.0,"literature, APEX_matrix, targetP signal, mito protein domain+, coexpression+, MS/MS",ENSG00000136897,Q8N5N7,158,3.0,MitoDomain,36.0,,NoMitoHomolog,NoHomolog,50-75ambig,chr9,104152248.0,104160919.0,13.0,11.0,90.0,2420000000.0,74.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",7.6,7.9,7.6,7.7,8.3,8.4,,7.1,8.1,8.2,8.8,7.8,8.6,8.5,
1349,66142.0,COX7B,APLCC|LSDMCA2,cytochrome c oxidase subunit 7B,MitoCarta3.0,"literature, targetP signal, mito protein domain+, induction, MS/MS+",MIM,OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits,Tmito,15.8766,0.003,1.0,"literature, targetP signal, mito protein domain+, induction, MS/MS+",ENSG00000131174,P24311,80,2.0,MitoDomain,,1.44,NoMitoHomolog,NoHomolog,25-50pure,chrX,77154960.0,77160881.0,12.0,5.0,239.0,2140000000.0,34.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, heart, adipose, smallintestine, largeintestine, stomach, placenta",8.0,8.4,7.6,7.2,8.3,7.6,9.0,,7.9,8.0,7.1,8.4,8.0,,
57038,109093.0,RARS2,ArgRS|DALRD2|PCH6|PRO1992|RARSL,"arginyl-tRNA synthetase 2, mitochondrial",MitoCarta3.0,"literature, APEX_matrix, GFP, Rickettsial homolog, mito protein domain, coexpression, MS/MS++",Matrix,Mitochondrial central dogma > Translation > mt-tRNA synthetases,Tmito,15.794,0.003,1.0,"literature, APEX_matrix, GFP, Rickettsial homolog, mito protein domain, coexpression, MS/MS++",ENSG00000146282,Q5T160,578,5.0,SharedDomain,10.0,,HomologMitoLowConf,Homolog,50-75pure,chr6,88224095.0,88299735.0,14.0,36.0,277.0,3160000000.0,67.0,all 14,7.8,7.7,7.6,7.9,8.7,7.0,7.1,7.9,8.5,8.4,8.9,8.3,8.2,8.8,
339229,66431.0,OXLD1,C17orf90,oxidoreductase like domain containing 1,MitoCarta3.0,"targetP signal, yeast mito homolog, mito protein domain+, coexpression+",unknown,0,Tpossible_mito,15.7643,0.003,1.0,"targetP signal, yeast mito homolog, mito protein domain+, coexpression+",ENSG00000204237,Q5BKU9,147,3.0,MitoDomain,37.0,,HomologMitoHighConf,NoHomolog,0-25ambig,chr17,79632065.0,79633618.0,3.0,2.0,8.0,26000000.0,11.0,"adipose, largeintestine, stomach",,,,,,,,,7.2,,6.6,6.7,,,Cytosol;Vesicles (Approved)
51110,212442.0,LACTB2,CGI-83,lactamase beta 2,MitoCarta3.0,"targetP signal, yeast mito homolog+, mito protein domain, induction, MS/MS+",Matrix,Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay,Tpossible_mito,15.7502,0.003,1.0,"targetP signal, yeast mito homolog+, mito protein domain, induction, MS/MS+",ENSG00000147592,Q53H82,288,3.0,SharedDomain,,1.2,OrthologMitoLowConf,NoHomolog,25-50pure,chr8,71549500.0,71581447.0,4.0,15.0,80.0,8960000000.0,43.0,"kidney, liver, largeintestine, stomach",,,,,9.9,8.8,,,,,7.8,7.4,,,Cytosol (Supported)
126328,69875.0,NDUFA11,B14.7|CI-B14.7|MC1DN14,NADH:ubiquinone oxidoreductase subunit A11,MitoCarta3.0,"literature, APEX_IMS, mito protein domain+, induction, MS/MS++",MIM,OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits,Tmito,15.7163,0.003,1.0,"literature, APEX_IMS, mito protein domain+, induction, MS/MS++",ENSG00000174886,Q86Y39,228,,MitoDomain,2.0,1.8,NoMitoHomolog,NoHomolog,75-100pure,chr19,5891286.0,5904024.0,14.0,10.0,516.0,22600000000.0,94.0,all 14,9.3,9.2,9.5,9.1,9.3,9.1,8.9,9.2,9.1,9.3,9.0,9.0,9.3,9.1,Mitochondria (Uncertain)
54998,66077.0,AURKAIP1,AIP|AKIP|MRP-S38,aurora kinase A interacting protein 1,MitoCarta3.0,"GFP, targetP signal, yeast mito homolog++, mito protein domain, coexpression+",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,15.6543,0.003,1.0,"GFP, targetP signal, yeast mito homolog++, mito protein domain, coexpression+",ENSG00000175756,Q9NWT8,199,2.0,SharedDomain,38.0,0.38,OrthologMitoHighConf,NoHomolog,,chr1,1309109.0,1310818.0,,,,,,,,,,,,,,,,,,,,,Mitochondria;Nucleoplasm (Supported)
79145,66433.0,CHCHD7,COX23,coiled-coil-helix-coiled-coil-helix domain containing 7,MitoCarta3.0,"yeast mito homolog, induction, coexpression, MS/MS+",IMS,Metabolism > Metals and cofactors > Copper metabolism,Tpossible_mito,15.6465,0.003,1.0,"yeast mito homolog, induction, coexpression, MS/MS+",ENSG00000170791,Q9BUK0,110,5.0,,15.0,2.91,HomologMitoHighConf,NoHomolog,75-100ambig,chr8,57124314.0,57131176.0,4.0,7.0,14.0,242000000.0,79.0,"cerebrum, smallintestine, placenta, testis",6.8,,,,,,,,,8.3,,,7.4,7.2,Cell Junctions (Approved)
6472,108037.0,SHMT2,GLYA|HEL-S-51e|SHMT,serine hydroxymethyltransferase 2,MitoCarta3.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS++",Matrix,Metabolism > Amino acid metabolism > Serine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Folate and 1-C metabolism,Tmito,15.6448,0.003,1.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS++",ENSG00000182199,P34897,504,2.0,SharedDomain,8.0,,NoMitoHomolog,Homolog,50-75pure,chr12,57623355.0,57628718.0,12.0,36.0,407.0,33600000000.0,75.0,"cerebrum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",7.4,,7.9,7.7,10.1,9.7,,7.7,8.9,9.3,8.7,8.4,10.1,8.7,Mitochondria (Enhanced)
10797,17768.0,MTHFD2,NMDMC,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase",MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog+, Rickettsial homolog, mito protein domain, MS/MS",Matrix,Metabolism > Vitamin metabolism > Folate and 1-C metabolism,Tmito,15.5945,0.003,1.0,"literature, APEX_matrix, targetP signal, yeast mito homolog+, Rickettsial homolog, mito protein domain, MS/MS",ENSG00000065911,P13995,350,2.0,SharedDomain,4.0,,OrthologMitoLowConf,Homolog,50-75ambig,chr2,74425689.0,74442424.0,3.0,11.0,22.0,418000000.0,51.0,"spinalcord, placenta, testis",,,,6.7,,,,,,,,,8.5,8.1,
51115,66302.0,RMDN1,CGI-90|FAM82B|RMD-1|RMD1,regulator of microtubule dynamics 1,MitoCarta3.0,"APEX_IMS, targetP signal+, induction, coexpression, MS/MS",MOM,0,Tmito,15.5828,0.003,1.0,"APEX_IMS, targetP signal+, induction, coexpression, MS/MS",ENSG00000176623,Q96DB5,314,1.0,,17.0,2.64,NoMitoHomolog,NoHomolog,50-75ambig,chr8,87484577.0,87521009.0,14.0,20.0,221.0,8080000000.0,54.0,all 14,8.9,8.8,8.8,8.4,8.5,9.2,8.6,8.1,9.1,8.7,8.1,8.8,8.8,8.6,Centrosome (Supported)
1373,227231.0,CPS1,CPSASE1|PHN,carbamoyl-phosphate synthase 1,MitoCarta3.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, MS/MS++",Matrix,Metabolism > Amino acid metabolism > Urea cycle,Tmito,15.5621,0.003,1.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, MS/MS++",ENSG00000021826,P31327,1506,2.0,SharedDomain,,,HomologMitoLowConf,Homolog,75-100pure,chr2,211342405.0,211543831.0,11.0,151.0,7887.0,1250000000000.0,79.0,"cerebellum, brainstem, spinalcord, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta",,8.5,8.8,9.7,,12.0,8.0,7.0,9.2,11.0,9.5,9.7,9.3,,Nucleoli (Supported)
64928,68463.0,MRPL14,L14mt|L32mt|MRP-L14|MRP-L32|MRPL32|RMPL32|RPML32,mitochondrial ribosomal protein L14,MitoCarta3.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression+, MS/MS",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,15.5546,0.003,1.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression+, MS/MS",ENSG00000180992,Q6P1L8,145,2.0,SharedDomain,30.0,,NoMitoHomolog,Homolog,50-75ambig,chr6,44081372.0,44095191.0,14.0,11.0,145.0,3860000000.0,61.0,all 14,8.4,8.2,8.4,7.9,8.0,8.5,7.6,7.4,8.3,8.6,8.9,7.9,8.9,8.6,Mitochondria (Supported)
51250,67851.0,MTRES1,C6orf203|HSPC230|PRED31,mitochondrial transcription rescue factor 1,MitoCarta3.0,"GFP, induction, coexpression++, MS/MS+",Matrix,Mitochondrial central dogma > mtRNA metabolism > Transcription | Mitochondrial central dogma > Translation,Tmito,15.423,0.003,1.0,"GFP, induction, coexpression++, MS/MS+",ENSG00000130349,Q9P0P8,245,,,41.0,2.5,NoMitoHomolog,NoHomolog,25-50pure,chr6,107349375.0,107372790.0,14.0,18.0,234.0,3130000000.0,48.0,all 14,8.6,8.3,8.7,8.3,8.6,7.7,8.4,7.7,8.2,8.0,8.6,7.9,8.3,8.2,
112724,108841.0,RDH13,SDR7C3,retinol dehydrogenase 13,MitoCarta3.0,"yeast mito homolog+, Rickettsial homolog, mito protein domain, induction, MS/MS",MIM,Metabolism > Vitamin metabolism > Vitamin A metabolism,Tpossible_mito,15.4199,0.003,1.0,"yeast mito homolog+, Rickettsial homolog, mito protein domain, induction, MS/MS",ENSG00000160439|ENSG00000273944|ENSG00000274418|ENSG00000274504|ENSG00000275474|ENSG00000276341|ENSG00000276684|ENSG00000276826|ENSG00000278149|ENSG00000278284,Q8NBN7,331,,SharedDomain,0.0,2.35,OrthologMitoLowConf,Homolog,50-75ambig,chr19,55555691.0,55580914.0,9.0,18.0,69.0,886000000.0,53.0,"cerebrum, cerebellum, brainstem, spinalcord, adipose, largeintestine, stomach, placenta, testis",7.1,7.0,7.5,7.4,,,,,8.5,,7.3,7.2,8.6,8.0,Cytosol;Mitochondria (Supported)
79979,215201.0,TRMT2B,CXorf34|dJ341D10.3,tRNA methyltransferase 2 homolog B,MitoCarta3.0,"GFP, targetP signal, Rickettsial homolog, mito protein domain+, induction, coexpression",Matrix,Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications,Tmito,15.4155,0.003,1.0,"GFP, targetP signal, Rickettsial homolog, mito protein domain+, induction, coexpression",ENSG00000188917,Q96GJ1,504,2.0,MitoDomain,14.0,0.5,NoMitoHomolog,Homolog,,chrX,100264333.0,100307105.0,,,,,,,,,,,,,,,,,,,,,Nucleoplasm (Approved)
64951,64660.0,MRPS24,HSPC335|MRP-S24|S24mt|bMRP-47|bMRP47,mitochondrial ribosomal protein S24,MitoCarta3.0,"literature, APEX_matrix, induction, coexpression++, MS/MS",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,15.3646,0.003,1.0,"literature, APEX_matrix, induction, coexpression++, MS/MS",ENSG00000062582,Q96EL2,167,4.0,,47.0,0.52,NoMitoHomolog,NoHomolog,50-75ambig,chr7,43906156.0,43909145.0,13.0,8.0,97.0,2210000000.0,52.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.2,7.9,8.1,7.9,8.1,8.4,,7.2,8.1,8.4,8.6,7.6,8.6,8.2,
28958,52469.0,COA3,CCDC56|COX25|HSPC009|MITRAC12,cytochrome c oxidase assembly factor 3,MitoCarta3.0,"APEX_IMS, APEX_matrix, mito protein domain+, coexpression, MS/MS++",MIM,Mitochondrial central dogma > Translation > Translation factors | OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,15.3448,0.003,1.0,"APEX_IMS, APEX_matrix, mito protein domain+, coexpression, MS/MS++",ENSG00000183978,Q9Y2R0,106,,MitoDomain,22.0,,NoMitoHomolog,NoHomolog,50-75pure,chr17,40949635.0,40950743.0,14.0,9.0,282.0,10300000000.0,53.0,all 14,8.9,8.7,9.0,8.8,9.3,8.7,8.2,7.6,8.6,8.7,9.3,8.9,8.9,8.4,Mitochondria (Supported)
2936,14782.0,GSR,GR|GSRD|HEL-75|HEL-S-122m,glutathione-disulfide reductase,MitoCarta3.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, MS/MS++",Matrix,Metabolism > Detoxification > ROS and glutathione metabolism,Tmito,15.3163,0.003,1.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, MS/MS++",ENSG00000104687,P00390,522,2.0,SharedDomain,4.0,-0.34,HomologMitoLowConf,Homolog,50-75pure,chr8,30535579.0,30585486.0,10.0,22.0,105.0,2400000000.0,55.0,"spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",,,,7.2,8.8,7.8,,8.4,7.9,8.8,7.5,7.7,8.7,8.1,Cytosol (Supported)
